Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,franchise_id,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of
2014,1,,31,FrRnd,31,Indians,CLE,Y,"$1,600,000 ",Justus Sheffield(minors),LHP,-0.6,3,4,0,0.25,0.5,47,11,12,5.37,1.62,0,HS,"Tullahoma HS (Tullahoma, TN)"
2014,1,,38,FrRnd,38,Indians,CLE,Y,"$1,250,000 ",Mike Papi(minors),OF,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)"
2014,1,,6,FrRnd,6,Mariners,SEA,Y,"$4,200,000 ",Alex Jackson(minors),OF,-0.9,66,163,3,0.141,0.47,,,,,,,HS,"Rancho Bernardo HS (San Diego, CA)"
2014,1,,2,FrRnd,2,Marlins,FLA,Y,"$6,000,000 ",Tyler Kolek(minors),RHP,,,,,,,,,,,,,HS,"Shepherd HS (Shepherd, TX)"
2014,1,,36,FrRnd,36,Marlins,FLA,Y,"$1,170,000 ",Blake Anderson(minors),C,,,,,,,,,,,,,HS,"West Lauderdale HS (Collinsville, MS)"
2014,1,,10,FrRnd,10,Mets,NYM,Y,"$2,970,800 ",Michael Conforto(minors),OF,15.7,757,2551,132,0.255,0.824,,,,,,,4Yr,"Oregon State University (Corvallis, OR)"
2014,1,,18,FrRnd,18,Nationals,WSN,Y,"$2,511,100 ",Erick Fedde(minors),RHP,1.4,61,71,0,0.042,0.11,91,20,25,5.06,1.47,0,4Yr,"University of Nevada, Las Vegas (Paradise, NV)"
2014,1,,13,FrRnd,13,Padres,SDP,Y,"$2,900,000 ",Trea Turner(minors),SS,27.6,768,3090,114,0.304,0.85,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)"
2014,1,,7,FrRnd,7,Phillies,PHI,Y,"$3,300,900 ",Aaron Nola(minors),RHP,26.9,152,271,0,0.089,0.267,187,72,54,3.63,1.14,0,4Yr,"Louisiana State University (Baton Rouge, LA)"
2014,1,,24,FrRnd,24,Pirates,PIT,Y,"$1,800,000 ",Cole Tucker(minors),SS,-2,154,436,5,0.211,0.573,,,,,,,HS,"Mountain Pointe HS (Phoenix, AZ)"
2014,1,,39,FrRnd,39,Pirates,PIT,Y,"$1,250,000 ",Connor Joe(minors),OF,2.9,144,479,13,0.269,0.779,,,,,,,4Yr,"University of San Diego (San Diego, CA)"
2014,1,,30,FrRnd,30,Rangers,TEX,Y,"$1,750,000 ",Luis Ortiz(minors),RHP,-0.4,0,0,0,,,3,0,2,12.71,3.35,0,HS,"Sanger HS (Sanger, CA)"
2014,1,,20,FrRnd,20,Rays,TBD,Y,"$2,035,500 ",Casey Gillaspie(minors),1B,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)"
2014,1,,26,FrRnd,26,Red Sox,BOS,Y,"$1,870,500 ",Michael Chavis(minors),SS,0.4,248,824,35,0.244,0.715,,,,,,,HS,"Sprayberry HS (Marietta, GA)"
2014,1,,33,FrRnd,33,Red Sox,BOS,Y,"$1,500,000 ",Michael Kopech(minors),RHP,3.5,4,1,0,0,0,62,7,9,3.32,1.12,0,HS,"Mount Pleasant HS (Mount Pleasant, TX)"
2014,1,,19,FrRnd,19,Reds,CIN,Y,"$1,990,500 ",Nick Howard(minors),RHP,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)"
2014,1,,29,FrRnd,29,Reds,CIN,Y,"$1,788,000 ",Alex Blandino(minors),SS,-0.3,135,234,2,0.227,0.63,5,0,0,7.71,1.93,0,4Yr,"Stanford University (Palo Alto, CA)"
2014,1,,8,FrRnd,8,Rockies,COL,Y,"$2,300,000 ",Kyle Freeland(minors),LHP,15.2,105,173,1,0.127,0.332,140,44,46,4.23,1.4,0,4Yr,"University of Evansville (Evansville, IN)"
2014,1,,35,FrRnd,35,Rockies,COL,Y,"$2,000,000 ",Forrest Wall(minors),2B,,,,,,,,,,,,,HS,"Orangewood Christian HS (Maitland, FL)"
2014,1,,17,FrRnd,17,Royals,KCR,Y,"$2,200,600 ",Brandon Finnegan(minors),LHP,2.2,47,69,0,0.087,0.241,67,16,18,4.11,1.39,0,4Yr,"Texas Christian University (Fort Worth, TX)"
2014,1,,28,FrRnd,28,Royals,KCR,Y,"$1,925,000 ",Foster Griffin(minors),LHP,-0.2,0,0,0,,,6,1,0,9,1.67,0,HS,"The First Academy (Orlando, FL)"
2014,1,,40,FrRnd,40,Royals,KCR,Y,"$1,350,000 ",Chase Vallot(minors),C,,,,,,,,,,,,,HS,"St. Thomas More HS (Lafayette, LA)"
2014,1,,23,FrRnd,23,Tigers,DET,Y,"$2,000,000 ",Derek Hill(minors),OF,-0.2,95,233,4,0.24,0.63,,,,,,,HS,"Elk Grove HS (Elk Grove, CA)"
2014,1,,5,FrRnd,5,Twins,MIN,Y,"$3,851,000 ",Nick Gordon(minors),SS,0.8,136,370,8,0.254,0.684,1,0,0,0,1,0,HS,"Olympia HS (Orlando, FL)"
2014,1,,3,FrRnd,3,White Sox,CHW,Y,"$6,582,000 ",Carlos Rodon(minors),LHP,14,8,13,0,0.154,0.385,137,49,43,3.68,1.27,0,4Yr,"North Carolina State University (Raleigh, NC)"
2015,1,,26,FrRnd,26,Angels,ANA,Y,"$1,670,000 ",Taylor Ward(minors),C,2.3,216,687,27,0.253,0.771,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)"
2015,1,,2,FrRnd,2,Astros,HOU,Y,"$5,900,000 ",Alex Bregman(minors),SS,27.4,726,2672,126,0.277,0.871,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)"
2015,1,,5,FrRnd,5,Astros,HOU,Y,"$4,000,000 ",Kyle Tucker(minors),OF,11.5,322,1105,59,0.271,0.853,,,,,,,HS,"H. B. Plant HS (Tampa, FL)"
2015,1,,37,FrRnd,37,Astros,HOU,Y,"$4,000,000 ",Daz Cameron(minors),OF,-0.4,70,216,5,0.204,0.606,,,,,,,HS,"Eagle's Landing Christian Academy (McDonough, GA)"
2015,1,,20,FrRnd,20,Athletics,OAK,Y,"$1,950,000 ",Richie Martin(minors),SS,-2,170,411,7,0.212,0.572,,,,,,,4Yr,"University of Florida (Gainesville, FL)"
2015,1,,29,FrRnd,29,Blue Jays,TOR,Y,"$1,944,800 ",Jon Harris(minors),RHP,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)"
2015,1,,14,FrRnd,14,Braves,ATL,Y,"$3,042,400 ",Kolby Allard(minors),LHP,-1,5,5,0,0.2,0.4,62,8,23,5.89,1.41,1,HS,"San Clemente HS (San Clemente, CA)"
2015,1,,28,FrRnd,28,Braves,ATL,Y,"$1,974,700 ",Mike Soroka(minors),RHP,6.1,31,60,0,0.083,0.224,37,15,6,2.86,1.16,0,HS,"Bishop Carroll HS (Calgary, AB)"
2015,1,,41,FrRnd,41,Braves,ATL,Y,"$1,600,000 ",Austin Riley(minors),3B,7.8,370,1360,79,0.27,0.834,,,,,,,HS,"DeSoto Central HS (Southaven, MS)"
2015,1,,15,FrRnd,15,Brewers,MIL,Y,"$2,700,000 ",Trent Grisham(minors),OF,7.5,321,1093,39,0.23,0.725,,,,,,,HS,"Richland HS (North Richland Hills, TX)"
2015,1,,40,FrRnd,40,Brewers,MIL,Y,"$1,250,000 ",Nathan Kirby(minors),LHP,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)"
2015,1,,23,FrRnd,23,Cardinals,STL,Y,"$2,124,400 ",Nick Plummer(minors),OF,-0.1,14,29,2,0.138,0.573,,,,,,,HS,"Brother Rice HS (Bloomfield Hills, MI)"
2015,1,,39,FrRnd,39,Cardinals,STL,Y,"$1,800,000 ",Jake Woodford(minors),RHP,0.2,25,18,0,0.111,0.222,49,5,4,4.12,1.3,0,HS,"H. B. Plant HS (Tampa, FL)"
2015,1,,9,FrRnd,9,Cubs,CHC,Y,"$3,000,000 ",Ian Happ(minors),OF,9.2,598,1826,95,0.248,0.81,1,0,0,0,1,0,4Yr,"University of Cincinnati (Cincinnati, OH)"
2015,1,,1,FrRnd,1,Diamondbacks,ARI,Y,"$6,500,000 ",Dansby Swanson(minors),SS,12.3,746,2709,91,0.255,0.743,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)"
2015,1,,24,FrRnd,24,Dodgers,LAD,Y,"$1,777,500 ",Walker Buehler(minors),RHP,13.2,93,171,1,0.111,0.305,115,46,16,3.02,1.04,0,4Yr,"Vanderbilt University (Nashville, TN)"
2015,1,,35,FrRnd,35,Dodgers,LAD,N,,Kyle Funkhouser(minors),RHP,0.7,4,0,0,,,70,8,5,4.2,1.51,1,4Yr,"University of Louisville (Louisville, KY)"
2015,1,,18,FrRnd,18,Giants,SFG,Y,"$2,333,800 ",Phil Bickford(minors),RHP,0.9,57,3,0,0.333,0.667,85,4,3,3.84,1.1,1,JC,"College of Southern Nevada (Henderson, NV)"
2015,1,,31,FrRnd,31,Giants,SFG,Y,"$1,400,000 ",Chris Shaw(minors),1B,-0.9,38,72,1,0.153,0.466,,,,,,,4Yr,"Boston College (Chestnut Hill, MA)"
2015,1,,17,FrRnd,17,Indians,CLE,Y,"$2,513,280 ",Brady Aiken(minors),LHP,,,,,,,,,,,,,HS,"IMG Academy (Bradenton, FL)"
2015,1,,42,FrRnd,42,Indians,CLE,Y,"$2,302,500 ",Triston McKenzie(minors),RHP,2.8,1,2,0,0.5,1,48,12,16,4.26,1.07,0,HS,"Royal Palm Beach HS (Royal Palm Beach, FL)"
2015,1,,12,FrRnd,12,Marlins,FLA,Y,"$2,200,000 ",Josh Naylor(minors),1B,1,257,779,27,0.257,0.732,,,,,,,HS,"St. Joan of Arc Catholic SS (Mississauga, ON)"
2015,1,,25,FrRnd,25,Orioles,BAL,Y,"$2,064,500 ",DJ Stewart(minors),OF,0.5,195,527,26,0.213,0.728,,,,,,,4Yr,"Florida State University (Tallahassee, FL)"
2015,1,,36,FrRnd,36,Orioles,BAL,Y,"$1,300,000 ",Ryan Mountcastle(minors),SS,3.3,248,934,52,0.272,0.812,,,,,,,HS,"Paul J. Hagerty HS (Oviedo, FL)"
2015,1,,10,FrRnd,10,Phillies,PHI,Y,"$3,231,300 ",Cornelius Randolph(minors),SS,,,,,,,,,,,,,HS,"Griffin HS (Griffin, GA)"
2015,1,,19,FrRnd,19,Pirates,PIT,Y,"$2,175,000 ",Kevin Newman(minors),SS,2,367,1305,18,0.257,0.655,,,,,,,4Yr,"University of Arizona (Tucson, AZ)"
2015,1,,32,FrRnd,32,Pirates,PIT,Y,"$1,855,000 ",Ke'Bryan Hayes(minors),3B,6.9,191,717,14,0.271,0.741,,,,,,,HS,"Concordia Lutheran HS (Tomball, TX)"
2015,1,,4,FrRnd,4,Rangers,TEX,Y,"$4,200,000 ",Dillon Tate(minors),RHP,2.2,5,0,0,,,124,1,12,3.95,1.15,5,4Yr,"University of California, Santa Barbara (Santa Barbara, CA)"
2015,1,,13,FrRnd,13,Rays,TBD,Y,"$2,959,600 ",Garrett Whitley(minors),OF,,,,,,,,,,,,,HS,"Niskayuna HS (Niskayuna, NY)"
2015,1,,7,FrRnd,7,Red Sox,BOS,Y,"$3,590,400 ",Andrew Benintendi(minors),OF,14.5,696,2620,71,0.278,0.784,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)"
2015,1,,11,FrRnd,11,Reds,CIN,Y,"$3,141,600 ",Tyler Stephenson(minors),C,3.7,182,508,17,0.291,0.815,,,,,,,HS,"Kennesaw Mountain HS (Kennesaw, GA)"
2015,1,,3,FrRnd,3,Rockies,COL,Y,"$5,500,000 ",Brendan Rodgers(minors),SS,2.4,203,755,23,0.265,0.738,,,,,,,HS,"Lake Mary HS (Lake Mary, FL)"
2015,1,,27,FrRnd,27,Rockies,COL,Y,"$2,300,000 ",Mike Nikorak(minors),RHP,,,,,,,,,,,,,HS,"Stroudsburg HS (Stroudsburg, PA)"
2015,1,,38,FrRnd,38,Rockies,COL,Y,"$2,000,000 ",Tyler Nevin(minors),3B,0,48,138,3,0.196,0.615,,,,,,,HS,"Poway HS (Poway, CA)"
2015,1,,21,FrRnd,21,Royals,KCR,Y,"$2,190,200 ",Ashe Russell(minors),RHP,,,,,,,,,,,,,HS,"Cathedral HS (Indianapolis, IN)"
2015,1,,33,FrRnd,33,Royals,KCR,Y,"$1,825,200 ",Nolan Watson(minors),RHP,,,,,,,,,,,,,HS,"Lawrence North HS (Indianapolis, IN)"
2015,1,,22,FrRnd,22,Tigers,DET,Y,"$2,154,200 ",Beau Burrows(minors),RHP,-0.7,2,0,0,,,11,0,1,10.7,1.98,0,HS,"Weatherford HS (Weatherford, TX)"
2015,1,,34,FrRnd,34,Tigers,DET,Y,"$1,795,100 ",Christin Stewart(minors),OF,-1.2,157,519,15,0.225,0.676,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)"
2015,1,,6,FrRnd,6,Twins,MIN,Y,"$3,889,500 ",Tyler Jay(minors),LHP,,,,,,,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)"
2015,1,,8,FrRnd,8,White Sox,CHW,Y,"$3,470,600 ",Carson Fulmer(minors),RHP,-1.2,22,3,0,0,0,74,6,9,6.41,1.58,0,4Yr,"Vanderbilt University (Nashville, TN)"
2015,1,,16,FrRnd,16,Yankees,NYY,Y,"$2,650,000 ",James Kaprielian(minors),RHP,1.1,3,3,0,0.333,0.667,38,9,10,4.57,1.28,0,4Yr,"University of California, Los Angeles (Los Angeles, CA)"
2015,1,,30,FrRnd,30,Yankees,NYY,Y,"$1,800,000 ",Kyle Holder(minors),SS,,,,,,,,,,,,,4Yr,"University of San Diego (San Diego, CA)"
